obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
496, 503.0, 1273909, 7562, 345136, 23499, 299285, 1809, 87579, 10582, 49, 11, NA, 2049361,  X
497, 504.0, 1139670, 2241004, 41028, 256792, 102265, 1187944, 95190, 235702, 80, 83, NA, 5299595,  X
498, 505.0, 394499, 197783, 1110371, 1178815, 63868, 470540, 19676, 139621, 49, 82, NA, 3575173,  X
499, 506.0, 128662, 1663834, 926, 107195, 724048, 29198, 609878, 36741, 95, 74, NA, 3300482,  X
500, 507.0, 464921, 986482, 61034, 609, 174537, 100063, 127659, 21483, 29, 50, NA, 1936788,  X
501, 508.1, 145053, 19237, 317113, 410067, 322347, 77660, 37997, 1588, 11, 75, NA, 1331062,  X
502, 509.1, 31039, 224535, 702758, 11980, 2648048, 118264, 2050, 43366, 15, 73, NA, 3782040,  X
503, 510.1, 113139, 111318, 10145, 57445, 101007, 396162, 6220, 129313, 74, 74, NA, 924749,  X
504, 511.1, 17783, 53215, 711613, 1418805, 231286, 208176, 5824, 65651, 73, 79, NA, 2712353,  X
505, 512.1, 38771, 38118, 450, 53764, 144454, 62526, 1104446, 726202, 32, 2, NA, 2168731,  X
506, 513.1, 34848, 2108207, 98742, 467544, 464514, 114853, 7436, 1781, 99, 21, NA, 3297925,  X
507, 514.1, 26194, 159566, 755281, 244573, 9769, 82501, 431529, 785088, 8, 64, NA, 2494501,  X
508, 515.1, 4863, 365631, 36649, 504853, 404660, 337024, 77313, 69626, 27, 47, NA, 1800619,  X
509, 516.2, 74789, 121500, 296673, 203606, 43050, 37047, 308938, 28788, 26, 1, NA, 1114391,  X
510, 517.2, 160995, 135258, 53444, 2348113, 18044, 1228953, 187314, 361551, 10, 66, NA, 4493672,  X
511, 518.2, 5248, 582422, 259771, 361958, 167643, 417765, 34771, 68392, 38, 11, NA, 1897970,  X
512, 519.2, 604481, 435356, 127137, 555829, 469123, 320511, 271706, 322810, 88, 30, NA, 3106953,  X
513, 520.2, 57903, 253843, 378812, 491497, 202893, 3188, 319309, 625250, 49, 40, NA, 2332695,  X
514, 521.2, 3393, 106182, 12430, 6206, 1738, 290045, 241077, 276728, 66, 46, NA, 937799,  X
515, 522.2, 10036, 57313, 92541, 310293, 42264, 560538, 841745, 777516, 1, 89, NA, 2692246,  X
516, 523.2, 300788, 11985, 13841, 1061299, 424199, 57963, 156165, 326228, 81, 2, NA, 2352468,  X
517, 524.3, 1225826, 472192, 83477, 250190, 1102, 36330, 107247, 189036, 51, 58, NA, 2365400,  X
518, 525.3, 353911, 274588, 74116, 165921, 262733, 269, 14145, 508156, 5, 77, NA, 1653839,  X
519, 526.3, 425020, 8034, 497821, 9357, 536627, 131790, 1938, 477317, 39, 21, NA, 2087904,  X
520, 527.3, 99545, 447003, 300607, 2205499, 345360, 1070263, 647302, 1466470, 92, 70, NA, 6582049,  X
521, 528.3, 8726, 204637, 191539, 191563, 6577, 317611, 813870, 721517, 77, 62, NA, 2456040,  X
522, 529.3, 513909, 953524, 93705, 959614, 29335, 219595, 321208, 88085, 6, 86, NA, 3178975,  X
523, 530.3, 92, 111055, 686365, 54447, 1771, 81789, 8259, 44704, 42, 13, NA, 988482,  X
524, 531.3, 259350, 49560, 405082, 209139, 163981, 390752, 172115, 163306, 19, 78, NA, 1813285,  X
525, 532.4, 57255, 64, 347514, 34, 2146626, 89081, 197600, 99379, 8, 20, NA, 2937553,  X
526, 533.4, 1126, 167532, 27795, 130790, 302922, 551476, 108173, 109939, 54, 14, NA, 1399753,  X
527, 534.4, 0, 301312, 18674, 94337, 899, 2623, 486293, 31088, 30, 35, NA, 935226,  X
528, 535.4, 59306, 8422, 1421979, 6658, 278829, 21873, 58031, 180967, 73, 8, NA, 2036065,  X
529, 536.4, 313437, 55156, 1494660, 113736, 408806, 316757, 9849, 186766, 66, 50, NA, 2899167,  X
530, 537.4, 191987, 21897, 142788, 9203, 37298, 263803, 64780, 672, 96, 55, NA, 732428,  X
531, 538.4, 17688, 566, 162971, 348784, 7, 883929, 24342, 16675, 28, 14, NA, 1454962,  X
532, 539.4, 1016454, 12204, 15, 48258, 691833, 30931, 248529, 565815, 100, 69, NA, 2614039,  X
533, 540.5, 417829, 1448608, 331721, 872159, 47165, 661804, 869191, 97544, 38, 13, NA, 4746021,  X
534, 541.5, 91103, 131, 14880, 97301, 353431, 1111, 115266, 99885, 55, 55, NA, 773108,  X
535, 542.5, 1332756, 322123, 563859, 15674, 86753, 30105, 28799, 65376, 57, 3, NA, 2445445,  X
536, 543.5, 422, 56098, 98, 2143, 106375, 30, 199997, 62, 31, 11, NA, 365225,  X
537, 544.5, 173521, 84404, 1705, 35737, 427842, 113202, 135000, 97186, 78, 5, NA, 1068597,  X
538, 545.5, 149664, 553173, 627548, 88455, 1080101, 273147, 210213, 82162, 24, 73, NA, 3064463,  X
539, 546.5, 719673, 279754, 469374, 400189, 21271, 49494, 668833, 513870, 24, 61, NA, 3122458,  X
540, 547.5, 90808, 32914, 335214, 103206, 671213, 12520, 463, 20770, 16, 2, NA, 1267108,  X
541, 548.6, 24756, 1248, 350256, 1325053, 503542, 65687, 11331, 215934, 84, 43, NA, 2497807,  X
542, 549.6, 616817, 639039, 22744, 34775, 159838, 303101, 454864, 446746, 81, 27, NA, 2677924,  X
543, 550.6, 475381, 253628, 88296, 327429, 51247, 12471, 948003, 214322, 23, 81, NA, 2370777,  X
544, 551.6, 37827, 273562, 790249, 61806, 211900, 10199, 104154, 277505, 89, 100, NA, 1767202,  X
545, 552.6, 15026, 186474, 275776, 103825, 56222, 158537, 82297, 244974, 58, 21, NA, 1123131,  X
546, 553.6, 712363, 111228, 21, 139769, 125038, 1537469, 27739, 98805, 33, 88, NA, 2752432,  X
547, 554.6, 73934, 1190190, 197595, 145570, 157429, 72764, 601852, 7171, 16, 9, NA, 2446505,  X
548, 555.6, 418372, 6222, 263730, 23602, 99024, 141278, 1263722, 297869, 98, 63, NA, 2513819,  X
549, 556.7, 428397, 232, 944531, 120883, 4883, 349759, 87612, 299511, 47, 21, NA, 2235808,  X
550, 557.7, 317759, 161533, 39387, 105233, 85183, 141723, 68256, 88005, 77, 56, NA, 1007079,  X
551, 558.7, 4116672, 48, 216850, 33713, 68055, 619270, 807195, 198701, 26, 66, NA, 6060504,  X
552, 559.7, 1729, 206122, 1342, 399952, 866821, 26073, 16013, 62617, 74, 74, NA, 1580669,  X
553, 560.7, 1918, 1333576, 189103, 226850, 143158, 29089, 139182, 485608, 41, 30, NA, 2548484,  X
554, 561.7, 57917, 7388, 536278, 593215, 277486, 9211, 398732, 213662, 20, 27, NA, 2093889,  X
555, 562.7, 243385, 20621, 28003, 772855, 895004, 146465, 204981, 228, 16, 6, NA, 2311542,  X
556, 563.7, 30826, 64032, 7956, 16859, 212724, 97385, 80027, 5187, 61, 76, NA, 514996,  X
557, 564.8, 36573, 21833, 86960, 611620, 1350351, 138326, 43609, 42654, 70, 96, NA, 2331926,  X
558, 565.8, 402707, 161716, 18382, 162641, 39667, 48505, 992267, 180021, 45, 21, NA, 2005906,  X
559, 566.8, 1652, 273, 515461, 664656, 52111, 90898, 243435, 210695, 68, 76, NA, 1779181,  X
560, 567.8, 1856614, 359175, 395468, 10506, 61289, 374493, 591, 19761, 22, 69, NA, 3077897,  X
561, 568.8, 281381, 56180, 1374611, 178928, 1446, 627, 278602, 2121, 77, 22, NA, 2173896,  X
562, 569.8, 4507, 98537, 310770, 244801, 722066, 323540, 39985, 364646, 52, 81, NA, 2108852,  X
563, 570.8, 213952, 261730, 29130, 4439, 13635, 189739, 1032, 937100, 14, 70, NA, 1650757,  X
564, 571.8, 53370, 637015, 525347, 863066, 101, 336309, 262592, 206565, 63, 18, NA, 2884365,  X
565, 572.9, 3295708, 399651, 2747, 12362, 20975, 7, 399372, 50974, 50, 74, NA, 4181796,  X
566, 573.9, 105927, 333647, 157701, 801017, 195, 1298, 1, 34846, 75, 88, NA, 1434632,  X
567, 574.9, 416411, 99328, 81425, 205135, 254463, 897082, 127936, 334423, 70, 5, NA, 2416203,  X
568, 575.9, 223609, 11251, 342211, 317497, 141833, 18204, 272397, 478064, 22, 38, NA, 1805066,  X
569, 576.9, 42151, 103009, 270602, 2385, 28834, 76487, 856578, 529845, 39, 56, NA, 1909891,  X
570, 577.9, 8178, 106431, 288169, 4939, 257028, 540840, 16946, 3894, 96, 54, NA, 1226425,  X
571, 578.9, 683663, 145821, 176812, 139121, 2798, 245383, 238264, 719069, 76, 8, NA, 2350931,  X
572, 579.9, 97325, 1651, 9847, 47014, 7867, 1611, 81824, 213857, 4, 10, NA, 460996,  X
573, 581.0, 5716, 3971, 37445, 39159, 70045, 1424126, 14272, 322334, 20, 14, NA, 1917068,  X
574, 582.0, 26140, 125680, 41234, 7648, 187108, 346, 533883, 25351, 92, 40, NA, 947390,  X
575, 583.0, 522314, 78305, 160156, 280119, 625, 3093, 556, 7631, 24, 9, NA, 1052799,  X
576, 584.0, 16619, 182647, 11970, 280127, 13291, 156222, 186220, 1267289, 35, 34, NA, 2114385,  X
577, 585.0, 30264, 401154, 40545, 1006971, 111866, 73555, 60041, 191851, 17, 37, NA, 1916247,  X
578, 586.0, 12706, 234498, 25304, 560227, 256302, 55662, 234013, 29468, 72, 15, NA, 1408180,  X
579, 587.0, 40007, 203134, 934, 106378, 29432, 34204, 57739, 435600, 78, 71, NA, 907428,  X
580, 588.0, 4388, 495638, 1383792, 143983, 635786, 409745, 130990, 11, 9, 61, NA, 3204333,  X
581, 589.1, 1417, 490441, 381241, 121367, 1004541, 44892, 89279, 43115, 85, 69, NA, 2176293,  X
582, 590.1, 16044, 95654, 167365, 190996, 407916, 103936, 2502, 44101, 78, 21, NA, 1028514,  X
583, 591.1, 100255, 215979, 162, 379621, 33048, 41873, 887889, 711865, 54, 89, NA, 2370692,  X
584, 592.1, 373157, 8259, 9291, 57372, 120761, 4749, 95941, 34080, 47, 77, NA, 703610,  X
585, 593.1, 912479, 5245, 698, 781618, 168039, 5227, 27043, 11918, 76, 87, NA, 1912267,  X
586, 594.1, 242987, 696563, 2391, 193791, 30257, 58704, 106670, 10362, 11, 90, NA, 1341725,  X
587, 595.1, 188788, 628696, 124764, 651, 377211, 4233, 11907, 73678, 88, 7, NA, 1409928,  X
588, 596.1, 214379, 1401079, 120163, 457956, 24455, 669228, 2149, 6461, 39, 12, NA, 2895870,  X
589, 597.2, 66018, 175484, 131, 18, 145359, 342254, 84614, 976241, 79, 91, NA, 1790119,  X
590, 598.2, 115838, 57463, 3633, 135052, 170100, 5, 2933, 52996, 19, 55, NA, 538020,  X
591, 599.2, 407159, 216444, 132935, 430039, 621306, 346881, 3821, 40091, 77, 59, NA, 2198676,  X
592, 600.2, 16213, 60610, 274665, 179532, 3400, 60330, 351385, 669629, 29, 48, NA, 1615764,  X
593, 601.2, 296144, 1219976, 235170, 544, 920102, 13998, 16745, 176065, 86, 17, NA, 2878744,  X
594, 602.2, 109417, 95439, 9566, 26067, 32552, 276054, 25556, 214159, 45, 55, NA, 788810,  X
595, 603.2, 183106, 92083, 6120, 89438, 32535, 1311943, 427281, 4688, 91, 44, NA, 2147194,  X
596, 604.2, 4900, 52106, 324138, 15531, 255941, 1349860, 35588, 95731, 57, 72, NA, 2133795,  X
597, 605.3, 224869, 34658, 242926, 429150, 376872, 12734, 304735, 1921030, 99, 47, NA, 3546974,  X
598, 606.3, 527746, 113751, 2090, 32524, 41268, 157346, 370305, 60078, 45, 6, NA, 1305108,  X
599, 607.3, 225788, 13855, 70851, 522879, 107406, 456192, 98544, 1070, 90, 44, NA, 1496585,  X
600, 608.3, 24840, 77361, 962285, 145787, 978439, 17039, 9631, 12022, 73, 35, NA, 2227404,  X
601, 609.3, 329103, 1179826, 751631, 19218, 33037, 75407, 1010428, 394814, 19, 56, NA, 3793464,  X
602, 610.3, 965554, 148366, 64194, 215243, 105400, 689458, 1067653, 366464, 47, 13, NA, 3622332,  X
603, 611.3, 327025, 160717, 467517, 150025, 6011, 1076327, 1238, 678961, 79, 49, NA, 2867821,  X
604, 612.3, 1568, 388038, 46057, 551456, 668157, 47722, 40490, 101008, 99, 58, NA, 1844496,  X
605, 613.4, 5308, 44584, 47151, 197770, 12479, 707709, 125891, 371639, 77, 49, NA, 1512531,  X
606, 614.4, 126244, 34262, 383431, 133284, 633812, 319963, 2017, 1897072, 76, 22, NA, 3530085,  X
607, 615.4, 300431, 1454200, 300162, 899563, 463005, 138395, 187642, 152423, 68, 36, NA, 3895821,  X
608, 616.4, 794, 653587, 26344, 455621, 207583, 1080629, 780670, 210428, 25, 53, NA, 3415656,  X
609, 617.4, 178797, 199785, 53835, 10834, 127524, 948770, 101400, 72420, 87, 25, NA, 1693365,  X
610, 618.4, 54559, 2867, 437372, 246558, 1069094, 317182, 76770, 989794, 85, 78, NA, 3194196,  X
611, 619.4, 150984, 377348, 707488, 54462, 950075, 24658, 3912, 24638, 31, 91, NA, 2293565,  X
612, 620.4, 252811, 224066, 704725, 50, 25141, 873759, 73853, 26041, 92, 65, NA, 2180446,  X
613, 621.5, 183, 2038, 91662, 398722, 412015, 5435, 20046, 248362, 9, 43, NA, 1178463,  X
614, 622.5, 281123, 187687, 95322, 454672, 1212, 201853, 273077, 239408, 48, 80, NA, 1734354,  X
615, 623.5, 190495, 347230, 69616, 2849847, 88740, 182785, 251899, 71790, 77, 4, NA, 4052402,  X
616, 624.5, 269, 3514, 7000, 538, 87385, 21305, 519448, 408039, 64, 43, NA, 1047498,  X
617, 625.5, 160492, 162583, 30495, 20717, 169442, 427454, 384599, 553102, 60, 49, NA, 1908884,  X
618, 626.5, 1002, 250047, 678291, 27791, 1101484, 15069, 1864858, 45989, 21, 34, NA, 3984531,  X
619, 627.5, 3807, 1411437, 13511, 2411, 2160079, 6206, 29377, 627916, 6, 65, NA, 4254744,  X
620, 628.5, 2486, 272278, 114348, 571575, 807832, 661051, 972144, 19501, 7, 61, NA, 3421215,  X
621, 629.6, 247434, 892784, 14827, 12342, 282320, 92659, 229148, 49018, 30, 19, NA, 1820532,  X
622, 630.6, 7613, 805215, 318389, 2369, 1058070, 97659, 55175, 39953, 43, 94, NA, 2384443,  X
623, 631.6, 133522, 1040286, 149073, 89368, 50652, 540326, 1412, 1648242, 75, 17, NA, 3652881,  X
624, 632.6, 578740, 56, 35147, 291860, 2766, 85998, 21764, 161765, 61, 21, NA, 1178096,  X
625, 633.6, 1450685, 92175, 10689, 280995, 17443, 1328827, 177248, 117194, 21, 70, NA, 3475256,  X
626, 634.6, 38549, 857943, 249286, 638136, 398064, 336210, 81166, 361527, 75, 59, NA, 2960881,  X
627, 635.6, 2253389, 9347, 48510, 521403, 195740, 515773, 1295374, 10118, 38, 65, NA, 4849654,  X
628, 636.6, 18635, 9470, 939174, 236349, 6378, 204059, 664267, 208163, 58, 39, NA, 2286495,  X
629, 637.7, 19170, 128263, 6420, 307829, 669649, 218745, 358889, 1712514, 89, 47, NA, 3421479,  X
630, 638.7, 4118, 8803, 28948, 180075, 87549, 642244, 74705, 112345, 11, 2, NA, 1138787,  X
631, 639.7, 92165, 211889, 4500, 34409, 21985, 277967, 42149, 25394, 8, 61, NA, 710458,  X
632, 640.7, 41042, 361684, 46699, 751621, 249547, 3604, 40665, 55784, 92, 19, NA, 1550646,  X
633, 641.7, 41579, 234453, 14001, 17553, 2599, 788383, 11439, 692917, 69, 69, NA, 1802924,  X
634, 642.7, 210059, 1677244, 447520, 1448086, 261322, 1183678, 340890, 170086, 16, 99, NA, 5738885,  X
635, 643.7, 659800, 25710, 114222, 57468, 327727, 6659, 262955, 128015, 57, 30, NA, 1582556,  X
636, 644.7, 3855, 287374, 1197006, 291443, 15234, 422454, 1303003, 66379, 54, 7, NA, 3586748,  X
637, 645.8, 19305, 50813, 531284, 146188, 2182, 22881, 47048, 2860680, 53, 67, NA, 3680381,  X
638, 646.8, 489863, 31633, 1314456, 32353, 696509, 13953, 211790, 587086, 68, 66, NA, 3377643,  X
639, 647.8, 719296, 299042, 243084, 2022, 581073, 5626, 208082, 93389, 74, 23, NA, 2151614,  X
640, 648.8, 52463, 16342, 90421, 72335, 20, 554835, 80374, 97700, 17, 87, NA, 964490,  X
641, 649.8, 22207, 22466, 18486, 69898, 269795, 1906493, 21199, 169473, 70, 24, NA, 2500017,  X
642, 650.8, 132002, 99417, 78927, 149135, 852064, 70457, 529108, 240266, 58, 28, NA, 2151376,  X
643, 651.8, 133951, 120461, 49947, 60526, 87530, 1048156, 1275887, 36028, 55, 92, NA, 2812486,  X
644, 652.8, 1827433, 13663, 756546, 179075, 3764, 1359546, 146, 640, 74, 12, NA, 4140813,  X
645, 653.9, 135, 846252, 126895, 445396, 929, 192557, 170496, 91825, 80, 86, NA, 1874485,  X
646, 654.9, 12836, 39096, 1177, 9901, 1313314, 69197, 129318, 977391, 12, 6, NA, 2552230,  X
647, 655.9, 112855, 7066, 986, 714424, 291085, 134607, 10495, 606642, 93, 26, NA, 1878160,  X
648, 656.9, 4135, 54189, 70238, 38360, 5906, 163457, 987190, 331329, 86, 61, NA, 1654804,  X
649, 657.9, 398528, 5118, 110818, 203334, 194564, 6044, 5146, 47008, 70, 64, NA, 970560,  X
650, 658.9, 375747, 652422, 62701, 233767, 1581252, 141349, 53239, 79672, 90, 5, NA, 3180149,  X
651, 659.9, 703155, 104889, 406565, 1062528, 1666, 339624, 58075, 40346, 23, 11, NA, 2716848,  X
652, 660.9, 24736, 113, 3747, 1362367, 461225, 36988, 178326, 102858, 47, 91, NA, 2170360,  X
653, 662.0, 42346, 238347, 257752, 392938, 334264, 31580, 126591, 22142, 33, 43, NA, 1445960,  X
654, 663.0, 817721, 351614, 666760, 382484, 59881, 34355, 60257, 51191, 3, 6, NA, 2424263,  X
655, 664.0, 73730, 447, 71629, 131984, 22826, 3973, 26919, 1986519, 66, 17, NA, 2318027,  X
656, 665.0, 530390, 5746, 760933, 508786, 291823, 1260, 634, 91055, 73, 64, NA, 2190627,  X
657, 666.0, 326525, 10209, 12664, 111314, 442859, 91665, 1325807, 759250, 36, 84, NA, 3080293,  X
658, 667.0, 816558, 232766, 1073665, 90109, 67290, 73210, 800164, 255748, 71, 95, NA, 3409510,  X
659, 668.0, 156384, 823769, 28712, 73917, 893892, 572, 156396, 400, 65, 40, NA, 2134042,  X
660, 669.0, 88782, 132822, 254637, 83610, 307646, 387, 277206, 280246, 31, 45, NA, 1425336,  X
661, 670.1, 89739, 201550, 3353, 12701, 91503, 0, 26921, 150335, 18, 26, NA, 576102,  X
662, 671.1, 122242, 31113, 471237, 391687, 14794, 151068, 132823, 530888, 41, 24, NA, 1845852,  X
663, 672.1, 66896, 56697, 1139893, 283898, 14747, 4784, 23730, 377892, 3, 74, NA, 1968537,  X
664, 673.1, 445977, 16430, 52737, 243718, 112698, 27934, 271301, 127319, 10, 30, NA, 1298114,  X
665, 674.1, 427578, 82512, 605492, 175547, 455520, 25107, 66678, 335104, 1, 80, NA, 2173538,  X
666, 675.1, 40773, 434483, 95115, 417836, 5175, 912, 156018, 287636, 82, 83, NA, 1437948,  X
667, 676.1, 364658, 805056, 59502, 96230, 212429, 43111, 808, 87, 4, 14, NA, 1581881,  X
668, 677.1, 41516, 9840, 155771, 1072, 231908, 9898, 24403, 5057, 36, 89, NA, 479465,  X
669, 678.2, 12778, 913176, 1440653, 408764, 254994, 119375, 773269, 4071, 98, 28, NA, 3927080,  X
670, 679.2, 1311489, 212748, 719119, 111520, 177583, 170043, 1387, 129692, 47, 1, NA, 2833581,  X
671, 680.2, 662, 88020, 985775, 431321, 235792, 8505, 57702, 315039, 41, 61, NA, 2122816,  X
672, 681.2, 253497, 114683, 577357, 122503, 38887, 208892, 535906, 370821, 49, 90, NA, 2222546,  X
673, 682.2, 99202, 274068, 5560, 650003, 6812, 795331, 334988, 33504, 54, 7, NA, 2199468,  X
674, 683.2, 529935, 126135, 40415, 302623, 54300, 818, 118300, 335464, 49, 73, NA, 1507990,  X
675, 684.2, 3344, 176608, 1140031, 250888, 220265, 99946, 1631900, 86576, 36, 84, NA, 3609558,  X
676, 685.2, 816844, 748615, 175761, 3754, 6674, 11473, 90124, 856985, 100, 4, NA, 2710230,  X
677, 686.2, 17543, 67969, 126931, 23668, 105, 60844, 174334, 309357, 51, 82, NA, 780751,  X
678, 687.3, 46942, 1256, 857799, 36140, 14170, 296280, 654956, 919485, 83, 34, NA, 2827028,  X
679, 688.3, 195653, 61406, 41664, 27, 196185, 17552, 837924, 283171, 15, 7, NA, 1633582,  X
680, 689.3, 668095, 103935, 233538, 1785, 976425, 144778, 172207, 8461, 37, 43, NA, 2309224,  X
681, 690.3, 22304, 156600, 1083216, 743308, 981685, 38066, 8436, 775665, 52, 52, NA, 3809280,  X
682, 691.3, 76777, 10023, 355005, 50035, 556639, 94251, 547524, 32565, 43, 34, NA, 1722819,  X
683, 692.3, 31007, 101483, 34834, 35560, 886439, 110961, 258789, 466620, 51, 95, NA, 1925693,  X
684, 693.3, 3413, 246947, 518, 1262, 1088942, 153050, 41333, 383830, 84, 98, NA, 1919295,  X
685, 694.3, 920, 16216, 1068540, 32782, 336396, 730927, 375041, 185445, 37, 42, NA, 2746267,  X
686, 695.4, 32617, 155977, 48531, 361709, 3725, 623545, 1001926, 131920, 97, 51, NA, 2359950,  X
687, 696.4, 802893, 16631, 155737, 268881, 690501, 20303, 1540180, 144985, 83, 15, NA, 3640111,  X
688, 697.4, 690684, 561952, 7015, 7916, 41949, 395, 67231, 38980, 79, 25, NA, 1416122,  X
689, 698.4, 253086, 271024, 185959, 817, 8615, 312311, 122877, 20222, 13, 77, NA, 1174911,  X
690, 699.4, 1084474, 682300, 274578, 234770, 105668, 207758, 22846, 15088, 60, 48, NA, 2627482,  X
691, 700.4, 1141624, 8758, 18139, 46103, 31341, 508570, 86277, 687, 94, 53, NA, 1841499,  X
692, 701.4, 347273, 184920, 251030, 275512, 180190, 3059, 5196, 14798, 22, 90, NA, 1261978,  X
693, 702.4, 1266631, 213859, 13331, 422522, 196, 743114, 57956, 242747, 11, 50, NA, 2960356,  X
694, 703.5, 40601, 141101, 527534, 534951, 25791, 515831, 15706, 339976, 98, 75, NA, 2141491,  X
695, 704.5, 800472, 638816, 235752, 264446, 1930491, 100875, 71405, 1667, 73, 80, NA, 4043924,  X
696, 705.5, 1194244, 22525, 936573, 451312, 334356, 33528, 25099, 1272699, 25, 29, NA, 4270336,  X
697, 706.5, 194575, 1515752, 37345, 47239, 153738, 603293, 116314, 177283, 98, 19, NA, 2845539,  X
698, 707.5, 13284, 2161, 4095, 130740, 1724, 345606, 166455, 68320, 72, 15, NA, 732385,  X
699, 708.5, 6230, 1045, 99316, 452509, 40190, 123370, 9246, 123686, 34, 61, NA, 855592,  X
700, 709.5, 226702, 1202, 801835, 203742, 290769, 7225, 187149, 867234, 65, 2, NA, 2585858,  X
701, 710.5, 11498, 112248, 1466426, 234, 6779, 639447, 65996, 41712, 92, 94, NA, 2344340,  X
702, 711.5, 473371, 2032, 52689, 2665, 38453, 461383, 21773, 14556, 58, 86, NA, 1066922,  X
703, 712.6, 75872, 8897, 11353, 597378, 483391, 1885328, 610875, 138784, 78, 36, NA, 3811878,  X
704, 713.6, 800486, 189342, 26758, 480377, 270620, 217915, 15502, 177935, 29, 6, NA, 2178935,  X
705, 714.6, 301071, 204563, 140487, 41044, 8513, 116711, 584843, 8958, 39, 72, NA, 1406190,  X
706, 715.6, 411168, 158075, 11778, 329068, 494320, 46213, 866709, 660489, 9, 88, NA, 2977820,  X
707, 716.6, 90939, 114268, 1535423, 189062, 12716, 28007, 557481, 583102, 79, 19, NA, 3110998,  X
708, 717.6, 3569, 2370, 25377, 4232, 1103292, 447962, 429984, 2268321, 18, 17, NA, 4285107,  X
709, 718.6, 1, 424131, 772547, 661466, 3046, 3259, 299639, 348994, 44, 10, NA, 2513083,  X
710, 719.6, 1174541, 146731, 4448, 1226377, 248356, 303592, 328599, 122464, 46, 29, NA, 3555108,  X
711, 720.7, 1198534, 66245, 239765, 4157, 72397, 327708, 683164, 20730, 75, 85, NA, 2612700,  X
712, 721.7, 418213, 38403, 19574, 325267, 402336, 1054393, 747132, 231117, 3, 73, NA, 3236435,  X
713, 722.7, 107949, 33439, 100741, 13728, 26, 584735, 768, 211758, 47, 29, NA, 1053144,  X
714, 723.7, 16777, 542803, 1297256, 115708, 59688, 153, 555503, 492313, 65, 31, NA, 3080201,  X
715, 724.7, 17262, 26418, 15613, 210227, 80518, 81387, 57612, 5610, 61, 99, NA, 494647,  X
716, 725.7, 111537, 10185, 170423, 492135, 79284, 150285, 86645, 27961, 84, 99, NA, 1128455,  X
717, 726.7, 1047, 661470, 6729, 245184, 102239, 45094, 590854, 296986, 67, 24, NA, 1949603,  X
718, 727.7, 0, 127150, 457844, 112954, 72109, 736611, 348214, 291072, 7, 58, NA, 2145954,  X
719, 728.8, 230307, 290353, 56909, 794625, 994944, 719274, 3859, 980440, 31, 84, NA, 4070711,  X
720, 729.8, 893, 19014, 336955, 175664, 145, 99002, 18173, 984, 63, 95, NA, 650830,  X
721, 730.8, 150682, 355180, 735694, 111791, 49514, 361378, 1450229, 3087169, 56, 58, NA, 6301637,  X
722, 731.8, 1737830, 1055147, 70045, 436902, 1244, 1347780, 1879692, 75261, 7, 17, NA, 6603901,  X
723, 732.8, 124036, 873903, 115053, 16233, 421, 83244, 242, 536729, 1, 51, NA, 1749861,  X
724, 733.8, 65038, 1029437, 366777, 450038, 144903, 405048, 46018, 138074, 5, 42, NA, 2645333,  X
725, 734.8, 592786, 25366, 6612, 101959, 838099, 15405, 56649, 375319, 46, 68, NA, 2012195,  X
726, 735.8, 562145, 17632, 12983, 18952, 8043, 61267, 98359, 832, 36, 29, NA, 780213,  X
727, 736.9, 866381, 15324, 66000, 592695, 477598, 786400, 29409, 43693, 68, 93, NA, 2877500,  X
728, 737.9, 429892, 59643, 169580, 531228, 643019, 501136, 324981, 271, 21, 64, NA, 2659750,  X
729, 738.9, 227335, 159581, 248970, 866299, 19727, 127483, 919620, 78695, 49, 61, NA, 2647710,  X
730, 739.9, 184407, 48157, 169227, 1198293, 56545, 2401132, 36756, 696390, 42, 50, NA, 4790907,  X
731, 740.9, 73487, 350803, 362944, 21592, 150475, 172124, 439750, 269339, 60, 80, NA, 1840514,  X
732, 741.9, 3178, 214554, 52791, 59566, 38671, 6065, 25238, 37943, 40, 58, NA, 438006,  X
733, 742.9, 241087, 2747, 70935, 5012, 887894, 8999, 79121, 4058, 91, 39, NA, 1299853,  X
734, 743.9, 407, 50192, 53752, 297529, 211826, 65730, 444623, 123495, 28, 53, NA, 1247554,  X
735, 745.0, 29858, 161411, 9551, 109365, 708266, 61749, 1738982, 1362, 63, 41, NA, 2820544,  X
736, 746.0, 793350, 86029, 1172, 20365, 219800, 10289, 3963, 112909, 58, 58, NA, 1247877,  X
737, 747.0, 15449, 271764, 12602, 463118, 158560, 414241, 384871, 1047, 72, 12, NA, 1721652,  X
738, 748.0, 26, 655424, 72, 19111, 246442, 61633, 52430, 20484, 80, 65, NA, 1055622,  X
739, 749.0, 1178665, 54833, 495203, 177673, 16231, 281310, 307970, 117096, 91, 6, NA, 2628981,  X
740, 750.0, 72, 2568616, 15972, 44975, 10572, 1354, 107871, 316361, 18, 49, NA, 3065793,  X
741, 751.0, 58573, 186196, 20087, 23, 214136, 400128, 104540, 497776, 67, 30, NA, 1481459,  X
742, 752.1, 163054, 524198, 835355, 41418, 97511, 169438, 13114, 194276, 88, 48, NA, 2038364,  X
743, 753.1, 107020, 375601, 15217, 3552, 23731, 9094, 156574, 38195, 72, 32, NA, 728984,  X
